word_id,jp,ko,source,source_url,license,permission_status,attribution,captured_at,qa_status,sort_order,naver_example_id,naver_source_cid,naver_source_name,query,qa_note
w_4fa49d0da0a0bfd0,非道で卑劣なテロに対し、強い憤りを感じる,무도하고 비열한 테러에 강한 분노를 느낀다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%86%A4%E3%82%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786207209955,auto,0,416a62ef8bfd4d3ead9864656356baec,081341B9,민중서림 엣센스 일한사전,憤り 분노,auto-selected score=134 meaning_hits=1 target_match=surface; query=憤り 분노
w_4faa99f57b1ebe5f,直線A(エー)が円B(ビー)を切る.,직선 A가 원 B와 교차하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%9B%B4%E7%B7%9A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786203261031,auto,0,9f6edb60f16440b48662ef1d3305a131,881982a8,민중서림 엣센스 한일사전,直線 직선,auto-selected score=134 meaning_hits=1 target_match=surface; query=直線 직선
w_4faf46757097cc32,アンコールワットは‘王都の寺院'を意味し、12世紀に建てられた,앙코르 와트는 ‘왕도((王都))의 사원'을 뜻하며 12세기에 세워졌다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%83%B3%E3%82%B3%E3%83%BC%E3%83%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786204425400,auto,0,e3d4b4cd645541fc971a719ddbfe058c,081341B9,민중서림 엣센스 일한사전,アンコール 앙코르,auto-selected score=134 meaning_hits=1 target_match=surface; query=アンコール 앙코르
w_4fcba078885682ec,眉を吊り上げる,눈썹을 치켜올리다((성난 표정을 짓다)),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%9C%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786206946472,auto,0,e4413ab9af864199960698789a63b3bf,081341B9,민중서림 엣센스 일한사전,眉 눈썹,auto-selected score=129 meaning_hits=1 target_match=surface; query=眉 눈썹
w_4fcfaee1f33cf379,大学を受験する,대학 입학 시험을 치르다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A4%A7%E5%AD%A6,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786201812941,auto,0,bcf01d7d18bf4169b1a0ab704d1d0f96,081341B9,민중서림 엣센스 일한사전,大学 대학,auto-selected score=129 meaning_hits=1 target_match=surface; query=大学 대학
w_4fd0783444da72d2,スカーフの結び方やコサージ作りを覚えれば，同じ服も見違える,스카프 매는 법이나 코르사주로 멋내는 방법을 알아두면 같은 옷도 아주 달라 보인다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%95,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1786203493962,auto,0,dc85d8e402ae4017995615cd25ed453a,8800047F,민중서림 엣센스 외래어사전,スカーフ 스카프,auto-selected score=134 meaning_hits=1 target_match=surface; query=スカーフ 스카프
w_4fd11cf4f5345777,くれぐれも[どうぞ]、お大事に,아무쪼록[부디] 몸조심하세요,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E5%A4%A7%E4%BA%8B%E3%81%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786205939334,auto,0,72458cc24a184ca08d3c7525f75afda5,081341B9,민중서림 엣센스 일한사전,お大事に 몸조심하세요 쾌차하세요,auto-selected score=106 meaning_hits=1 target_match=surface; query=お大事に 몸조심하세요 쾌차하세요
w_4fda0545546c2eb9,扼殺された跡がある.,목 졸려 살해된 흔적이 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%B7%A1,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786202571694,auto,0,919cda900fac4512a7ac485088f2ce0e,881982a8,민중서림 엣센스 한일사전,跡 자국 흔적,auto-selected score=134 meaning_hits=1 target_match=surface; query=跡 자국 흔적
w_4fdd9f73dd3e62a1,ロ：次のページの9ページを探してみてください。,나: 다음 페이지인 구 쪽을 살펴보세요.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%9A%E3%83%BC%E3%82%B8,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1786201823232,auto,0,56ad8ae8910148e0a223b2cead5c02af,8819cr4o,국립국어원 한국어-일본어 학습사전,ページ 페이지 쪽,auto-selected score=134 meaning_hits=1 target_match=surface; query=ページ 페이지 쪽
w_4fdead154627baee,からだの調子が悪いのにもかかわらず出勤した.,몸이 불편한데도 불구하고 출근했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%87%BA%E5%8B%A4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786203128520,auto,0,ad2b7220c0c746fcb2aace19a84f83d0,881982a8,민중서림 엣센스 한일사전,出勤 출근,auto-selected score=134 meaning_hits=1 target_match=surface; query=出勤 출근
w_4fe316cf6e463e66,丘の斜面に畑を作る.,언덕 사면에 밭을 만들다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%96%9C%E9%9D%A2,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786207083111,auto,0,da9c29fbab5a4a4f94dc469cc875c8b4,881982a8,민중서림 엣센스 한일사전,斜面,auto-selected score=134 meaning_hits=1 target_match=surface; query=斜面
w_4fe45e0c31984a3b,小遣いのくれ手がない.,용돈 줄 사람이 없다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B0%8F%E9%81%A3%E3%81%84,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786206221066,auto,0,1de52164ce5d4b4b9126aee0d130d5b5,881982a8,민중서림 엣센스 한일사전,小遣い 용돈,auto-selected score=176 meaning_hits=1 target_match=surface; query=小遣い 용돈
w_4fe77fe6e8850944,借金[負債]を負う.,빚을[부채를] 지다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%80%9F%E9%87%91,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786205576513,auto,0,d83c3400c53f4311bb737cdb5aa08754,881982a8,민중서림 엣센스 한일사전,借金 빚 부채,auto-selected score=126 meaning_hits=1 target_match=surface; query=借金 빚 부채
w_5005de69e4e6739a,新人が初役を力演する.,신인이 첫 배역을 열연하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%96%B0%E4%BA%BA,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786203984470,auto,0,f4ed176171ec474695f628b1b3c431d2,881982a8,민중서림 엣센스 한일사전,新人 신인 신참,auto-selected score=134 meaning_hits=1 target_match=surface; query=新人 신인 신참
w_5017e170ab97f095,雑な仕事はしたくない,조잡한 일은 하고 싶지 않다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%9B%91,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156728830,auto,0,338f032b92fb4d66afee60ac39601474,081341B9,민중서림 엣센스 일한사전,雑,auto-selected score=97
w_501e3d21f5ffa447,警察に向かって角材を振りまわしながら脅かす.,경찰을 향해 각목을 휘두르며 위협하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%84%85%E3%81%8B%E3%81%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157082055,auto,0,6329dbc2432d463baeee6e0d48960ba1,881982a8,민중서림 엣센스 한일사전,脅かす,auto-selected score=94
w_5031ba90364d3c9e,大きな希望[期待]に胸を膨らます,커다란 희망으로[기대로] 가슴이 부풀다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%86%A8%E3%82%89%E3%81%BE%E3%81%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786206775424,auto,0,628f30efb31a4ddea5cdf494b8941b37,081341B9,민중서림 엣센스 일한사전,膨らます,auto-selected score=129 meaning_hits=1 target_match=surface; query=膨らます
w_50357640c38e3c06,彼女は夫の浮気に困っている.,그녀는 남편의 바람기에 괴로워하고 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%B5%AE%E6%B0%97,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157068413,auto,0,0938900638134cf5955dcd60d028218f,881982a8,민중서림 엣센스 한일사전,浮気,auto-selected score=102
w_5036fc069c57f6e4,学校をサボる.,학교에 안 가고 땡땡이를 부리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%B5%E3%83%9C%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156730783,auto,0,45b5cfcc39aa497b8328c13e59a8ef58,881982a8,민중서림 엣센스 한일사전,サボる,auto-selected score=110
w_503b1bc2800f6894,両社の提携を内約する.,양사의 제휴를 내약하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%8F%90%E6%90%BA,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786206896668,auto,0,371bb0b1151c47e09e8b583b8dc53e83,881982a8,민중서림 엣센스 한일사전,提携 제휴,auto-selected score=134 meaning_hits=1 target_match=surface; query=提携 제휴
w_504086cd552f2336,底まで透き通る,바닥까지 비쳐 보이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%80%8F%E3%81%8D%E9%80%9A%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 교학사 일한사전,1786203772458,auto,0,db55a57389044f6e8fbb7c6d47be80f8,080004F6,교학사 일한사전,透き通る,auto-selected score=115 meaning_hits=0 target_match=surface; query=透き通る
w_5046fc7a902c0eeb,がつがつ食いたがって浅ましい,게걸스럽게[주접스럽게] 먹으려만 드니 한심하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%B5%85%E3%81%BE%E3%81%97%E3%81%84,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786207406364,auto,0,f6e8ef420f0144ffb2d2c8ddbfff9579,081341B9,민중서림 엣센스 일한사전,浅ましい,auto-selected score=121 meaning_hits=1 target_match=surface; query=浅ましい
w_5058950dc2e9d93e,大量で購買すれば、10パーセント割引いたします。,대량 구매를 하시면 10퍼센트 할인해 드립니다. (직장>거래),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%B3%BC%E8%B2%B7,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 글로벌회화,1780156627698,auto,0,73f8969cd6354f06bad9738835c145cb,0011CF26,글로벌회화,購買,auto-selected score=100
w_5059c36f92c76981,花売り少女がアベックをねらって花をそっと差し出すのだ,꽃 파는 소녀가 아베크를 노리고 꽃을 슬그머니 내미는 것이다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B7%AE%E3%81%97%E5%87%BA%E3%81%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156718842,auto,0,eb80ad728c5444e9b58e5aefe131a4d7,8800047F,민중서림 엣센스 외래어사전,差し出す,auto-selected score=97
w_505ee2dd6338bd92,顔の筋肉がひくひくけいれんする.,얼굴 근육이 쌜룩쌜룩 경련하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%AD%8B%E8%82%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786202479468,auto,0,6628144ea9c147e9997e74ff22f5e796,881982a8,민중서림 엣센스 한일사전,筋肉 근육,auto-selected score=134 meaning_hits=1 target_match=surface; query=筋肉 근육
w_5079fd5a5f0eb776,私は床屋で髪を切るついでに、タダで髭も剃った。,나는 이발소에서 머리를 자르는 김에 공짜배기로 면도도 했다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BA%8A%E5%B1%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780157094624,auto,0,efe2a37b2a804413890897d6b4c8ec10,8819cr4o,국립국어원 한국어-일본어 학습사전,床屋,auto-selected score=102
w_5087ca0f2f02704e,思わず手を握り締める,자기도 모르게 손을 꽉 쥐다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%8F%A1%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 교학사 일한사전,1786202771776,auto,0,324e0441b488431b8764d6f1eca7688b,080004F6,교학사 일한사전,握る 손에꽉 쥐다,auto-selected score=65 meaning_hits=1 target_match=stem; query=握る 손에꽉 쥐다
w_508b0bbf1a21d2d7,実態を動的にとらえる.,실태를 동적으로 파악하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8B%95%E7%9A%84,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156808560,auto,0,69c5d80980de4ba284fe30fb7bf52807,881982a8,민중서림 엣센스 한일사전,動的,auto-selected score=102
w_509472e0bf65001b,そんな魅力的なブランドミッソニーは，オッタヴィオとロジータのミッソニー夫妻と，二人をサポートする三人の子どもたちで成り立っている,"그런 매력적인 브랜드 미소니는, 오타비오와 로지타의 미소니 부부와 두 사람을 서포트하는 세 아이들로 구성되어 있다.",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A4%AB%E5%A6%BB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1786203219912,auto,0,d7a586210f474a919534f0191be182d5,8800047F,민중서림 엣센스 외래어사전,夫妻 부부,auto-selected score=126 meaning_hits=1 target_match=surface; query=夫妻 부부
w_5094def9feedccf2,バスが同一コースを循環する.,버스가 같은 코스를 순환하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%BC%E3%82%B9,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786205957689,auto,0,389fa2a8e51440e391722659d3c45ce3,881982a8,민중서림 엣센스 한일사전,コース 과정 코스,auto-selected score=134 meaning_hits=1 target_match=surface; query=コース 과정 코스
w_509c0c38aec31eb8,収入が減り、生活が大変だ,수입이 줄어 생활이 힘들다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%8E%E5%85%A5,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786202366353,auto,0,68567f7f840e4a23bd2f21674abdf600,081341B9,민중서림 엣센스 일한사전,収入 수입,auto-selected score=134 meaning_hits=1 target_match=surface; query=収入 수입
w_50a29bf08ddd7b7f,教訓を反芻する.,교훈을 되새겨 음미하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%95%99%E8%A8%93,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786204343331,auto,0,e41a4ffb1e124ddaae521c1c172acb8b,881982a8,민중서림 엣센스 한일사전,教訓 교훈,auto-selected score=134 meaning_hits=1 target_match=surface; query=教訓 교훈
w_50b23a16eeba7b78,土地を担保にして融資を受ける.,땅을 담보로 융자를 받다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%9E%8D%E8%B3%87,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786204149187,auto,0,63ce148997c7492dbcc033c05bfe9468,881982a8,민중서림 엣센스 한일사전,融資 융자,auto-selected score=134 meaning_hits=1 target_match=surface; query=融資 융자
w_50bb4acf1b1ebafc,終電で帰宅する,마지막 전차를 타고 귀가하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B8%B0%E5%AE%85,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786202582707,auto,0,e218114b077e42e5a92faf8932e7065e,081341B9,민중서림 엣센스 일한사전,帰宅 귀가,auto-selected score=129 meaning_hits=1 target_match=surface; query=帰宅 귀가
w_50bb9153fcefb747,古い切手を収蔵する.,오래된 우표를 수장하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%88%87%E6%89%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157151660,auto,0,f0b59d6bb1664604bca95192af32be43,881982a8,민중서림 엣센스 한일사전,切手,auto-selected score=102
w_50c2f0217b65dbd8,堪え難いほどの侮辱を受けた.,참기 어려울 정도의 모욕을 당했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BE%AE%E8%BE%B1,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786206938635,auto,0,3b4951594013490b9b11982140814e08,881982a8,민중서림 엣센스 한일사전,侮辱 모욕,auto-selected score=134 meaning_hits=1 target_match=surface; query=侮辱 모욕
w_50c79dbb941aed3a,ロ：寝る時はかけて寝ますが、思わず布団を蹴飛ばす寝癖があります。,"나: 잠자리에 들 때는 덮고 자는데, 저도 모르게 이불을 내차는 잠버릇이 있어요.",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%B9%B4%E9%A3%9B%E3%81%B0%E3%81%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156786776,auto,0,8644c013ec8041aea2037214555bbaa3,8819cr4o,국립국어원 한국어-일본어 학습사전,蹴飛ばす,auto-selected score=102
w_50e8445acb874327,二階級飛び越して大将に特進する.,2계급 뛰어 대장으로 특진하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%9A%8E%E7%B4%9A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157086522,auto,0,8c31e84e3a6340df8cf221fabcb265c9,881982a8,민중서림 엣센스 한일사전,階級,auto-selected score=62
w_50f24aa0feb95de6,失敗を恥じるな。失敗を恥じれば失敗が罪になる。(孔子),"실수를 부끄러워 말라, 실수를 부끄러워하면 실수가 죄악이 된다. (공자, 실패명언)",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A4%B1%E6%95%97,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 명언/속담,1786201966578,auto,0,c360fae8cc4a4c919de2eb281a93abcd,0010891C,명언/속담,失敗 실패 실수,auto-selected score=136 meaning_hits=2 target_match=surface; query=失敗 실패 실수
w_50fdd9c19d44f115,電気でクロームめっきする.,전기로 크롬 도금을 하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%9B%BB%E6%B0%97,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786201834442,auto,0,86d513e4a3fa48de85823a7fb5626f3c,881982a8,민중서림 엣센스 한일사전,電気 전기,auto-selected score=134 meaning_hits=1 target_match=surface; query=電気 전기
w_50ffd2ba2cc08cff,一回転するのに二日かかる,1회전 하는 데 2일이 걸리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%B5%E3%81%A4%E3%81%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 교학사 일한사전,1786201894450,auto,0,9fbf73409bf141b4b759aafac6af0449,080004F6,교학사 일한사전,ふつか 2일 초이틀,auto-selected score=149 meaning_hits=0 target_match=surface; query=ふつか 2일 초이틀
w_510393bc11d5d5cb,山の麓に小さな集落がある.,산기슭에 자그마한 취락이 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%BA%93,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786206494024,auto,0,86da8a8cb2de4735abdee259bd5b8025,881982a8,민중서림 엣센스 한일사전,麓 산기슭,auto-selected score=134 meaning_hits=1 target_match=surface; query=麓 산기슭
w_5104a2e9c2d22fa6,人たちは崖と崖の間に丸太をまたいで橋を作っておいた。,사람들은 절벽과 절벽 사이에 통나무를 깔아서 다리를 만들어 놓았다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B4%96,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1786204261491,auto,0,c5455205369a47eca8feeaadd4a2d9ab,8819cr4o,국립국어원 한국어-일본어 학습사전,崖 절벽,auto-selected score=114 meaning_hits=1 target_match=surface; query=崖 절벽
w_5121b1ef0d5c7900,店の帳簿の内訳と実際の清算の内訳が違って、私が差額を埋めなければならなかった。,가게 장부 내역과 실제 정산 내역이 달라 내가 차액을 메꿔야 했다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%86%85%E8%A8%B3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780157047483,auto,0,300ab3d7021e404b8426b1e02f56e342,8819cr4o,국립국어원 한국어-일본어 학습사전,内訳,auto-selected score=102
w_512582150f471594,昨日は原稿の手直しをした.,어제는 원고 수정 작업을 했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8E%9F%E7%A8%BF,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786203170443,auto,0,7c40ea7275a843bcb1d46f458bb7f5dc,881982a8,민중서림 엣센스 한일사전,原稿 원고,auto-selected score=134 meaning_hits=1 target_match=surface; query=原稿 원고
w_512c961eb62a41e9,真っ黒な煙を吐いて走る.,시꺼먼 연기를 내뿜고 달리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%85%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786205649998,auto,0,cef82a3c3e1348a69213e1cd926c6004,881982a8,민중서림 엣센스 한일사전,煙 연기,auto-selected score=134 meaning_hits=1 target_match=surface; query=煙 연기
w_512fde07bc888caa,どたどた(と)とっ組んでけんかする.,우당탕 맞붙어 싸우다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%91%E3%82%93%E3%81%8B%E3%81%99%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157112496,auto,0,77097c803b58462ea86e140cd3b9ea4e,881982a8,민중서림 엣센스 한일사전,けんかする,auto-selected score=110
w_5135dd81e7fcc848,税金を払い戻す,세금을 환불하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%89%95%E3%81%84%E6%88%BB%E3%81%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 교학사 일한사전,1786203852052,auto,0,247e967cab204bc9b78c975d1e29be8f,080004F6,교학사 일한사전,払い戻す 환불하다,auto-selected score=119 meaning_hits=1 target_match=surface; query=払い戻す 환불하다
w_5139386aa9913af5,並みの実力では無理だ.,어지간한 실력으로는 어림도 없다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%84%A1%E7%90%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157110665,auto,0,a24278d0c4cb46ec9868c996070aa9fb,881982a8,민중서림 엣센스 한일사전,無理,auto-selected score=102
w_51492880f4ff54fb,彼は強い相手と取り組むことになった.,그는 강한 상대와 맞붙게 되었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E7%B5%84%E3%82%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156866991,auto,0,35fe507cb9f24556b67af69e13e33b2f,881982a8,민중서림 엣센스 한일사전,取り組む,auto-selected score=102
w_515c6f495c4206e0,劇団を率いる,극단을 이끌다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%8E%87%E3%81%84%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786204393921,auto,0,860a6002bc744ab59ff200f49a5151b1,081341B9,민중서림 엣센스 일한사전,率いる,auto-selected score=129 meaning_hits=1 target_match=surface; query=率いる
w_515e4d6328259269,私が住む地域は交通が不便で物を送るのが難しく、運送料がとても高いほうである。,내가 사는 지역은 교통이 불편해서 물건을 보내 주기가 어려워 운송료가 매우 비싼 편이다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BA%A4%E9%80%9A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1786201996275,auto,0,6b759482d5a047c6a420fda201180d02,8819cr4o,국립국어원 한국어-일본어 학습사전,交通 교통 운송,auto-selected score=118 meaning_hits=2 target_match=surface; query=交通 교통 운송
w_5167ba006eeee157,きつい訓練に音を上げる.,호된 훈련에 죽는소리를 하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%A8%93%E7%B7%B4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786205410642,auto,0,37783f04501a4b8686d48a8140b615e7,881982a8,민중서림 엣센스 한일사전,訓練 훈련,auto-selected score=134 meaning_hits=1 target_match=surface; query=訓練 훈련
w_5169a0708cfcf7c6,夕食の献立が決まらない,저녁 메뉴가 정해지지 않다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%8C%AE%E7%AB%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1786204689422,auto,0,263d8d77222b47eeb81d82e5b59a5024,081341B9,민중서림 엣센스 일한사전,献立,auto-selected score=129 meaning_hits=1 target_match=surface; query=献立
w_5172b1665f9af516,店を居抜きで売る.,가게를 (상품이나 설비를) 모두 끼워 팔다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A3%B2%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780157136310,auto,0,547bd53def9d46a880b16ee0df8c13d6,881982a8,민중서림 엣센스 한일사전,売る,auto-selected score=102
w_5177334f7a8f6c84,山脈が南北に連なっている.,산맥이 남북으로 연속돼 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B1%B1%E8%84%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156752797,auto,0,3bbde1fd7e1d492d8e1224d7885d7483,881982a8,민중서림 엣센스 한일사전,山脈,auto-selected score=102
w_5179d9a3647bf29b,考えが後退する,생각하는 것이 자칫 소극적이 되다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BE%8C%E9%80%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156617341,auto,0,8a6332ded29048fa949af73dc1286505,081341B9,민중서림 엣센스 일한사전,後退,auto-selected score=97
w_517c0af65e431dab,南米の奥地を旅行する.,남미의 내지를 여행하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8D%97%E7%B1%B3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1786203343677,auto,0,d6b1242b6971442a95d49d81e82c2aa9,881982a8,민중서림 엣센스 한일사전,南米 남미,auto-selected score=134 meaning_hits=1 target_match=surface; query=南米 남미
w_5181115066b98554,お参りをする。,참배를 올리다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E5%8F%82%E3%82%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1786203702387,auto,0,b7504bb3b8024638a060a3acf51dfeaa,8819cr4o,국립국어원 한국어-일본어 학습사전,お参り 참배,auto-selected score=114 meaning_hits=1 target_match=surface; query=お参り 참배
