word_id,jp,ko,source,source_url,license,permission_status,attribution,captured_at,qa_status,sort_order,naver_example_id,naver_source_cid,naver_source_name,query,qa_note
w_be14f0c48a9b8b41,法の前には万人が平等である.,법 앞에서는 만인이 평등하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B9%B3%E7%AD%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200135390,auto,0,077f30c5ba3446a4b35c5f7037af8e42,881982a8,민중서림 엣센스 한일사전,平等,auto-selected score=134 meaning_hits=1 target_match=surface; query=平等
w_c2af7770c84545bd,この山には虎がいるんだ.,이 산에는 호랑이가 있느니라,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%99%8E,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200077028,auto,0,10a71ba9b3374674ba548af1648925c9,881982a8,민중서림 엣센스 한일사전,虎,auto-selected score=134 meaning_hits=1 target_match=surface; query=虎
w_c3a1a3ac675f214e,A社では青田買い社員と正社員を同時に募集している.,A그룹에서는 인턴 사원과 정사원을 동시에 모집하고 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A4%BE%E5%93%A1,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200100782,auto,0,142ab4f0e33d47798212c8c98bab7729,881982a8,민중서림 엣센스 한일사전,社員,auto-selected score=126 meaning_hits=1 target_match=surface; query=社員
w_c5eb0c79a85d68d5,奨学金をもらえば授業料が免除される.,장학금을 받으면 수업료가 면제된다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A5%A8%E5%AD%A6%E9%87%91,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200124408,auto,0,7596c6a10a284dc683ded989710efeb6,881982a8,민중서림 엣센스 한일사전,奨学金,auto-selected score=126 meaning_hits=1 target_match=surface; query=奨学金
w_c64636298cdcedd1,何でも少しは心得ている,무엇이든 조금은 알고 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BD%95%E3%81%A7%E3%82%82,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200099501,auto,0,0b15531add6b48619de25e07dbd9726c,081341B9,민중서림 엣센스 일한사전,何でも,auto-selected score=129 meaning_hits=1 target_match=surface; query=何でも
w_c9ac923933659337,遺産を巡って争いが起きる,유산을 둘러싸고 분쟁이 일어나다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%81%BA%E7%94%A3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200100595,auto,0,88d1fbd5c82b4a8bbeca430ff7b5b3b0,081341B9,민중서림 엣센스 일한사전,遺産,auto-selected score=129 meaning_hits=1 target_match=surface; query=遺産
w_cfc4edffed67fa1b,賞味期限が過ぎています。,유통 기한이 지났어요. (쇼핑>마트>신선 제품),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%B3%9E%E5%91%B3%E6%9C%9F%E9%99%90,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 글로벌회화,1787200124147,auto,0,4a77ce205a084531a986777a26405dea,0011CF26,글로벌회화,賞味期限,auto-selected score=104 meaning_hits=2 target_match=surface; query=賞味期限
w_d129be83027447d1,遅れを取り戻すために、必死に働いた,뒤진 것을 만회하기 위해 필사적으로[죽을힘을 다해] 일했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BF%85%E6%AD%BB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200135399,auto,0,2e6aeae6833d43fb97e0eaf2ed9fab8a,081341B9,민중서림 엣센스 일한사전,必死,auto-selected score=134 meaning_hits=1 target_match=surface; query=必死
w_d495b3ee9377bc36,急激な進歩をとげる,급격한 진보를 이루다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%80%A5%E6%BF%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200112615,auto,0,7a6923caf4d6499d988f240b4dae1116,081341B9,민중서림 엣센스 일한사전,急激,auto-selected score=129 meaning_hits=1 target_match=surface; query=急激
w_d617575c4b5aa129,犬が尻尾を巻いて逃げた.,개가 꼬리를 사리고 도망쳤다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B0%BB%E5%B0%BE,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200123851,auto,0,8ab0b57ff912452587c5e438706cfa82,881982a8,민중서림 엣센스 한일사전,尻尾,auto-selected score=134 meaning_hits=1 target_match=surface; query=尻尾
w_d9200f1a3e734b15,宛先リストを作成する,수신인 리스트를 작성하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%AE%9B%E5%85%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200088164,auto,0,c169bfb2711a4ac4b45a6b06946a0140,081341B9,민중서림 엣센스 일한사전,宛先,auto-selected score=129 meaning_hits=1 target_match=surface; query=宛先
w_db4fca2913e14855,"理解のある先輩の配慮で,難関を克服することができた.",이해심 있는 선배의 배려로 난관을 극복할 수 있었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%85%8B%E6%9C%8D,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200122970,auto,0,be5c5d5aa892425ebb3fc5de34fe89a5,881982a8,민중서림 엣센스 한일사전,克服,auto-selected score=134 meaning_hits=1 target_match=surface; query=克服
w_dbe6c7f2bdb34a15,小型モニターカメラを取りつける.,소형 모니터 카메라를 설치하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B0%8F%E5%9E%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200123121,auto,0,19fe03c1d6694f6d82019feea03becbd,881982a8,민중서림 엣센스 한일사전,小型,auto-selected score=134 meaning_hits=1 target_match=surface; query=小型
w_dbef418eb517f5ee,お昼に食べた物が戻る.,점심에 먹은 것이 받치다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E6%98%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200111308,auto,0,f143005b52de44d8bb7b07fc0de44cec,881982a8,민중서림 엣센스 한일사전,お昼,auto-selected score=114 meaning_hits=1 target_match=surface; query=お昼
w_dec55e956faf43b2,国旗を門に掲げる.,국기를 대문에 내걸다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%9B%BD%E6%97%97,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200123362,auto,0,4df6e6bbc20f4d618381721dec740a0c,881982a8,민중서림 엣센스 한일사전,国旗,auto-selected score=134 meaning_hits=1 target_match=surface; query=国旗
w_e2cb3cddc979a9ac,工場に研究所を併設する.,공장에 연구소를 병설하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A0%94%E7%A9%B6%E6%89%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200113216,auto,0,89984888beaf4886ab97baadce4a7914,881982a8,민중서림 엣센스 한일사전,研究所,auto-selected score=126 meaning_hits=1 target_match=surface; query=研究所
w_e5e9bebce58793fe,問題を当て推量で当てる.,문제를 어림짐작으로 찍어 맞히다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BD%93%E3%81%A6%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200101178,auto,0,321afae170014eb0a2850ec1a7fb999d,881982a8,민중서림 엣센스 한일사전,当てる,auto-selected score=134 meaning_hits=1 target_match=surface; query=当てる
w_e631b1b46ee503a7,筆を走らせる,붓을 달리다((빠른 속도로 쓰다)),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%AD%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200078011,auto,0,d0f668f71b7e4b088007a3b19b6226d8,081341B9,민중서림 엣센스 일한사전,筆,auto-selected score=117 meaning_hits=0 target_match=surface; query=筆
w_e6a69e3b92f4266a,いつの間にか秋になっていた.,어느새 가을이 되어 있었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%A4%E3%81%AE%E9%96%93%E3%81%AB%E3%81%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200089342,auto,0,2f0302bec3f544e89d116d4f9d138a81,881982a8,민중서림 엣센스 한일사전,いつの間にか,auto-selected score=114 meaning_hits=1 target_match=surface; query=いつの間にか
w_e71ff358a5a5b2cf,飼い主が参加する集団トレーニングに彼はゴールデン・レトリーバーを連れて来た,개 주인이 참가하는 집단 훈련에 그는 골든레트리버를 데리고 왔다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%A3%BC%E3%81%84%E4%B8%BB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1787200112294,auto,0,803ed11bb77c4c619bc59ddf298dd770,8800047F,민중서림 엣센스 외래어사전,飼い主,auto-selected score=129 meaning_hits=1 target_match=surface; query=飼い主
w_e7268c08398f5c21,鶏の餌にふすまをやる.,닭의 모이로 기울을 주다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%B6%8F,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200078495,auto,0,4337cf3b80b34cf4ad62376122f05f80,881982a8,민중서림 엣센스 한일사전,鶏,auto-selected score=122 meaning_hits=0 target_match=surface; query=鶏
w_e8c38e653ce2eabb,男女の唱和による歌,남녀의 창화에 의한 노래,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%94%B7%E5%A5%B3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200134454,auto,0,73649379630b44eca7e6d2f81fae4260,081341B9,민중서림 엣센스 일한사전,男女,auto-selected score=121 meaning_hits=1 target_match=surface; query=男女
w_ec90d7994c511851,唯の鼠ではない,보통 인물이 아니다; 방심할 수 없는 놈이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%BC%A0,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200078396,auto,0,793d9d561eeb4e138e4a04a92bdacbc9,081341B9,민중서림 엣센스 일한사전,鼠,auto-selected score=117 meaning_hits=0 target_match=surface; query=鼠
w_ef77069a51fbad84,同僚との親睦を深めた,동료와의 친목을 돈독히 했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%90%8C%E5%83%9A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200100006,auto,0,32f2b885707447709cd33d82fa1e7c22,081341B9,민중서림 엣센스 일한사전,同僚,auto-selected score=129 meaning_hits=1 target_match=surface; query=同僚
w_f25fa022cc5852d2,紐の両端を接する,끈의 양 끝을 잇다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%B4%90,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200077510,auto,0,87dcafc0f28b4c89afb864068d07a7ab,081341B9,민중서림 엣센스 일한사전,紐,auto-selected score=117 meaning_hits=0 target_match=surface; query=紐
w_f39dee7d81642910,円高は当分続きそうだ,엔고[엔화 강세]는 당분간 계속될 것 같다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%86%86%E9%AB%98,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200099721,auto,0,236803e267e04700a93348674dfe5d49,081341B9,민중서림 엣센스 일한사전,円高,auto-selected score=145 meaning_hits=3 target_match=surface; query=円高
w_f43d2cc32a5fa5be,防災に手抜かりがある.,방재에 미비한 데가 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%98%B2%E7%81%BD,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200135869,auto,0,d0c91357a2a942e4a2ec78e7d5f0023c,881982a8,민중서림 엣센스 한일사전,防災,auto-selected score=134 meaning_hits=1 target_match=surface; query=防災
w_f9ad8893fe4738c0,始発駅を発車する,시발역을 출발하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A7%8B%E7%99%BA%E9%A7%85,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787200088445,auto,0,b73673c1194f42cfaf4a3b1960234c7d,081341B9,민중서림 엣센스 일한사전,始発駅,auto-selected score=86 meaning_hits=1 target_match=surface; query=始発駅
w_fcfcfef3d180e141,結婚式の日が目の前に迫っていた.,결혼식 날이 목전에 다가와 있었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%B5%90%E5%A9%9A%E5%BC%8F,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787200100298,auto,0,b842b95cb4934a2fafb4c5182de5dffe,881982a8,민중서림 엣센스 한일사전,結婚式,auto-selected score=126 meaning_hits=1 target_match=surface; query=結婚式
