word_id,jp,ko,source,source_url,license,permission_status,attribution,captured_at,qa_status,sort_order,naver_example_id,naver_source_cid,naver_source_name,query,qa_note
w_5216c11371678f7c,文書について話す。,문서에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%96%87%E6%9B%B8,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,文書,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5284226e672d96c5,この雑誌を二冊買いました。,이 잡지를 두 권 샀습니다.,self,https://tatoeba.org/en/sentences/search?from=jpn&query=%E4%BA%8C%E5%86%8A,self,self,AshitaKanji 편집 예문,1786287600000,auto,0,,,,二冊,자체 작성·번역; 외부 사전/코퍼스에서 '二冊' 용법 확인; 표제어 원형 포함 검사 통과
w_529c42c85aa82b35,落ち着いて運動。,차분히 운동.,self,https://ja.dict.naver.com/#/search?query=%E9%81%8B%E5%8B%95,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,運動,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_537486932462a5df,冷蔵庫の野菜がしなびる。,냉장고 채소가 시든다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%97%E3%81%AA%E3%81%B3%E3%82%8B,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,しなびる,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_53eb0fa053f5596f,対策について話す。,대책에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%AF%BE%E7%AD%96,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,対策,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_544139731cfe7ca3,あなたは学生ですか。,당신은 학생입니까?,self,https://ja.dict.naver.com/#/search?query=%E3%81%82%E3%81%AA%E3%81%9F,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,あなた,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_5444ad9790d180e8,いい加減な返事はやめてほしい。,대충 하는 대답은 그만해 줬으면 한다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%84%E5%8A%A0%E6%B8%9B,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,いい加減,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_545a88c322c4486a,疎らだと言う。,드문드문 있다라고 말한다.,self,https://ja.dict.naver.com/#/search?query=%E7%96%8E%E3%82%89%E3%81%A0,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,疎らだ,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_54b907b4edcebc12,絵を逆さにする。,그림을 거꾸로 한다.,self,https://ja.dict.naver.com/#/search?query=%E9%80%86%E3%81%95,self,self,AshitaKanji 편집 예문,1787147220042,verified,0,,,,逆さ,priority-fix example rewrite; 표제어 원형 포함
w_554c0ea216ecc414,影について話す。,그림자에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%BD%B1,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,影,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_554c28124edda631,悩みについて話す。,고민에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%82%A9%E3%81%BF,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,悩み,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_55a2bff59971f4fb,漢和辞典で調べる。,한화 사전으로 찾는다.,self,https://ja.dict.naver.com/#/search?query=%E6%BC%A2%E5%92%8C,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,漢和,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_55a89ec42223f73e,今日は天気がいい。,오늘은 날씨가 좋다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%84,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,いい,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_560e1f4a183fad1d,責任をひしひしと感じる。,책임을 절실히 느낀다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%B2%E3%81%97%E3%81%B2%E3%81%97%E3%81%A8,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,ひしひしと,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_560fcad7938d0b0c,弟の腕をつねる。,동생 팔을 꼬집는다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%A4%E3%81%AD%E3%82%8B,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,つねる,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_56402bace5da76b9,これは一種の習慣だ。,이것은 일종의 습관이다.,self,https://ja.dict.naver.com/#/search?query=%E4%B8%80%E7%A8%AE,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,一種,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_565d5ed0218863fe,相互について話す。,상호의에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E7%9B%B8%E4%BA%92,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,相互,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_56bc469e9f329a49,先生が生徒を叱る。,선생님이 학생을 꾸짖는다.,self,https://ja.dict.naver.com/#/search?query=%E5%8F%B1%E3%82%8B,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,叱る,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_58075cd1141bf75e,これは角だ。,이것은 모퉁이이다.,self,https://ja.dict.naver.com/#/search?query=%E8%A7%92,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,角,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_58176a063983c6e1,都心について話す。,도심에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E9%83%BD%E5%BF%83,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,都心,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_581a28544054818a,猫の頭を摩る。,고양이 머리를 쓰다듬는다.,self,https://ja.dict.naver.com/#/search?query=%E6%91%A9%E3%82%8B,self,self,AshitaKanji 편집 예문,1787147220042,verified,0,,,,摩る,priority-fix example rewrite; 표제어 원형 포함
w_58223d6e37dec2ed,束縛について話す。,속박에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%9D%9F%E7%B8%9B,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,束縛,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_58320aa77025e364,落ち着いて励む。,차분히 힘쓰다.,self,https://ja.dict.naver.com/#/search?query=%E5%8A%B1%E3%82%80,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,励む,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5877b188cb058939,千円について話す。,1000엔에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%8D%83%E5%86%86,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,千円,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_58e7dc3697f3b7ef,目上の人にへりくだる。,윗사람에게 겸손하게 굽힌다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%B8%E3%82%8A%E3%81%8F%E3%81%A0%E3%82%8B,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,へりくだる,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5907660844c2b516,白い服を汚す。,흰옷을 더럽힌다.,self,https://ja.dict.naver.com/#/search?query=%E6%B1%9A%E3%81%99,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,汚す,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_590d55e05e5f7b6c,暗い道で石に躓く。,어두운 길에서 돌에 발이 걸린다.,self,https://ja.dict.naver.com/#/search?query=%E8%BA%93%E3%81%8F,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,躓く,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_59f80d4dc5e14879,今日はとんだ厄日だった。,오늘은 되게 운수 사나운 날이었다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%A8%E3%82%93%E3%81%A0,self,self,AshitaKanji 편집 예문,1787200145255,verified,0,,,,とんだ,feedback-fix example rewrite
w_5a7bd88c0a5719a2,苦心について話す。,고심에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E8%8B%A6%E5%BF%83,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,苦心,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5ab85d7ac7d33bf8,これは格別だ。,이것은 각별함이다.,self,https://ja.dict.naver.com/#/search?query=%E6%A0%BC%E5%88%A5,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,格別,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5ad84e6efba38e04,今日は風もなく、海が穏やかだ。,오늘은 바람도 없고 바다가 잔잔하다.,self,https://ja.dict.naver.com/#/search?query=%E7%A9%8F%E3%82%84%E3%81%8B,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,穏やか,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_5b4445d187ac74c5,来年で二十歳になる。,내년에 스무 살이 된다.,self,https://ja.dict.naver.com/#/search?query=%E4%BA%8C%E5%8D%81%E6%AD%B3,self,self,AshitaKanji 편집 예문,1787147220042,verified,0,,,,二十歳,priority-fix example rewrite; 표제어 원형 포함
w_5b7fd1bea9bcb1f8,両国は協力への歩みを進めた。,양국은 협력을 향한 발걸음을 내디뎠다.,self,https://ja.dict.naver.com/#/search?query=%E6%AD%A9%E3%81%BF,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,歩み,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_5c01d31526099a31,元の場所に戻す。,원래 자리에 돌려놓는다.,self,https://ja.dict.naver.com/#/search?query=%E5%85%83,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,元,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5c74df304f5bb6ef,夜について話す。,밤에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%A4%9C,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,夜,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5cec55130734fb81,手間について話す。,수고에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%89%8B%E9%96%93,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,手間,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5d1e65f806f17484,二人の意見がかみ合う。,두 사람의 의견이 맞물린다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%8B%E3%81%BF%E5%90%88%E3%81%86,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,かみ合う,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5d5651c7cda77899,川の源を訪ねる。,강의 근원을 찾아간다.,self,https://ja.dict.naver.com/#/search?query=%E6%BA%90,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,源,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5d7a9d090c61dd89,人民について話す。,인민에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E4%BA%BA%E6%B0%91,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,人民,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5e0fcab3f0d081a2,書籍について話す。,서적에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%9B%B8%E7%B1%8D,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,書籍,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5e43e0cb458f8a0d,港には多くの船舶が停泊している。,항구에는 많은 선박이 정박해 있다.,self,https://ja.dict.naver.com/#/search?query=%E8%88%B9%E8%88%B6,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,船舶,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_5ed01d7a88c40360,慎重に話を進める。,신중하게 이야기를 진행한다.,self,https://ja.dict.naver.com/#/search?query=%E6%85%8E%E9%87%8D,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,慎重,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5ef5b3d11ace52b7,有耶無耶にと言う。,흐지부지하게라고 말한다.,self,https://ja.dict.naver.com/#/search?query=%E6%9C%89%E8%80%B6%E7%84%A1%E8%80%B6%E3%81%AB,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,有耶無耶に,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_5fb23e40323c5963,事故に遭った人の生死はまだ分からない。,사고를 당한 사람의 생사는 아직 알 수 없다.,self,https://ja.dict.naver.com/#/search?query=%E7%94%9F%E6%AD%BB,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,生死,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_60863c261b92a307,満月について話す。,보름달에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%BA%80%E6%9C%88,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,満月,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_60f0df77a7c73dbf,これは無効だ。,이것은 무효이다.,self,https://ja.dict.naver.com/#/search?query=%E7%84%A1%E5%8A%B9,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,無効,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_60fdfd50b368a133,脚色について話す。,각색에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E8%84%9A%E8%89%B2,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,脚色,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_615da3adb56a4017,この問題はすぐ解ける。,이 문제는 바로 풀린다.,self,https://ja.dict.naver.com/#/search?query=%E8%A7%A3%E3%81%91%E3%82%8B,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,解ける,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_61a4f08497dfdf71,組織について話す。,조직에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E7%B5%84%E7%B9%94,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,組織,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_628691a446bfd8e5,勉強中の弟を邪魔するのはやめなさい。,공부 중인 남동생을 방해하지 마라.,self,https://tatoeba.org/en/sentences/search?from=jpn&query=%E9%82%AA%E9%AD%94%E3%81%99%E3%82%8B,self,self,AshitaKanji 편집 예문,1786287600000,auto,0,,,,邪魔する,자체 작성·번역; Tatoeba '邪魔する' 13건 확인; 표제어 원형 포함 검사 통과
w_62ca309fa490e070,会議は東京において開かれた。,회의는 도쿄에서 열렸다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E3%81%84%E3%81%A6,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,おいて,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6367079e41ada72a,全員が集まった。,전원이 모였다.,self,https://ja.dict.naver.com/#/search?query=%E5%85%A8,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,全,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_63c68701b9f2b26c,彼は露骨に不満な顔をした。,그는 노골적으로 불만스러운 표정을 지었다.,self,https://ja.dict.naver.com/#/search?query=%E9%9C%B2%E9%AA%A8,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,露骨,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_64743e419fe04f91,先輩の仕事を手本にする。,선배의 일을 본보기로 삼는다.,self,https://ja.dict.naver.com/#/search?query=%E6%89%8B%E6%9C%AC,self,self,self,1786980232054,verified,0,,,,手本,na-adjective-dedupe backfill
w_64b66d55227bd248,ここでストップしよう。,여기서 멈추자.,self,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%88%E3%83%83%E3%83%97,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,ストップ,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_64dfcc4f12aada1c,失敗の要因を探す。,실패 요인을 찾는다.,self,https://ja.dict.naver.com/#/search?query=%E8%A6%81%E5%9B%A0,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,要因,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_64fa0e7b2bfbed44,安全について話す。,안전함에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%AE%89%E5%85%A8,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,安全,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_65606b73cdf4a0cf,古代の貨幣が博物館に展示されている。,고대 화폐가 박물관에 전시되어 있다.,self,https://ja.dict.naver.com/#/search?query=%E8%B2%A8%E5%B9%A3,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,貨幣,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_656c401cc69460e4,この商品はよく売れる。,이 상품은 잘 팔린다.,self,https://ja.dict.naver.com/#/search?query=%E5%A3%B2%E3%82%8C%E3%82%8B,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,売れる,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_65741a2d9cd1b73b,店を構える場所を探している。,가게를 낼 장소를 찾고 있다.,self,,self,self,self,1786980232054,verified,0,,,,構える,na-adjective-dedupe backfill
w_65ac73e021bc97c0,縮小について話す。,축소에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E7%B8%AE%E5%B0%8F,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,縮小,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_65b969c52dc19ac2,水を少し飲みました。,물을 조금 마셨습니다.,self,https://ja.dict.naver.com/#/search?query=%E5%B0%91%E3%81%97,self,self,AshitaKanji 편집 예문,1786345143714,auto,0,,,,少し,자체 작성·번역; NAVER 일본어사전에서 표제어 용법 확인; 전수 표제어 QA
w_65ce4b6319520a16,長短について話す。,길이에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E9%95%B7%E7%9F%AD,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,長短,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_664972e7c1fa3bf3,週末に芝居を見に行く。,주말에 연극을 보러 간다.,self,,self,self,self,1786980232054,verified,0,,,,芝居,na-adjective-dedupe backfill
w_66c87676a778f34f,おや、もうこんな時間だ。,"어라, 벌써 이런 시간이다.",self,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E3%82%84,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,おや,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_67a0aa7719932f47,家族について話す。,가족에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%AE%B6%E6%97%8F,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,家族,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6819bf5a3467352a,人生は一度きりだ。,인생은 한 번뿐이다.,self,https://ja.dict.naver.com/#/search?query=%E4%BA%BA%E7%94%9F,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,人生,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_68b2b28244f5b063,今日は昨日よりやや暖かい。,오늘은 어제보다 약간 따뜻하다.,self,https://ja.dict.naver.com/#/search?query=%E3%82%84%E3%82%84,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,やや,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_68f04444965e780c,藁で靴を作る。,짚으로 신을 만든다.,self,https://ja.dict.naver.com/#/search?query=%E8%97%81,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,藁,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_690a4fa3e51077a6,朝の空気が清々しい。,아침 공기가 상쾌하다.,self,https://ja.dict.naver.com/#/search?query=%E6%B8%85%E3%80%85%E3%81%97%E3%81%84,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,清々しい,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_694197d696105e21,短気について話す。,급한 성미에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E7%9F%AD%E6%B0%97,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,短気,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_699769f779e42b20,ボールがネットに当たった。,공이 네트에 맞았다.,self,https://ja.dict.naver.com/#/search?query=%E3%83%8D%E3%83%83%E3%83%88,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,ネット,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_69e2159df1fe1017,色を組み合わせるのが難しい。,색을 조합하는 일이 어렵다.,self,,self,self,self,1786980232054,verified,0,,,,組み合わせる,na-adjective-dedupe backfill
w_6a05d5c98b69beed,これは有益だ。,이것은 유익이다.,self,https://ja.dict.naver.com/#/search?query=%E6%9C%89%E7%9B%8A,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,有益,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6a14f4fb1bf8c167,軍隊について話す。,군대에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E8%BB%8D%E9%9A%8A,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,軍隊,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6a239da0e00a33a0,これは一様だ。,이것은 한결같음이다.,self,https://ja.dict.naver.com/#/search?query=%E4%B8%80%E6%A7%98,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,一様,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6a5246d86b2c0f33,落ち着いて残業。,차분히 잔업.,self,https://ja.dict.naver.com/#/search?query=%E6%AE%8B%E6%A5%AD,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,残業,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6a6e331edd9cf1e0,自由席に座った。,자유석에 앉았다.,self,https://ja.dict.naver.com/#/search?query=%E8%87%AA%E7%94%B1%E5%B8%AD,self,self,AshitaKanji 편집 예문,1787200145255,verified,0,,,,自由席,feedback-fix backfill self example
w_6a8b9fc35622cafd,この町はかつて港として栄えた。,이 마을은 과거 항구로 번성했다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%8B%E3%81%A4%E3%81%A6,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,かつて,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_6a9fb9a643e41d9f,親の意見に逆らう。,부모의 의견에 거스른다.,self,https://ja.dict.naver.com/#/search?query=%E9%80%86%E3%82%89%E3%81%86,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,逆らう,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6ab2d0dd61671815,タイマーを十分にセットする。,타이머를 10분에 맞춘다.,self,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%82%A4%E3%83%9E%E3%83%BC,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,タイマー,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6ad1f4e202e57ef9,主演について話す。,주연에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E4%B8%BB%E6%BC%94,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,主演,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6aeb9c1f5df61e28,そのウェイトレスは笑顔で注文を取った。,그 웨이트리스는 웃는 얼굴로 주문을 받았다.,self,https://tatoeba.org/en/sentences/search?from=jpn&query=%E3%82%A6%E3%82%A7%E3%82%A4%E3%83%88%E3%83%AC%E3%82%B9,self,self,AshitaKanji 편집 예문,1786287600000,auto,0,,,,ウェイトレス,자체 작성·번역; Tatoeba 'ウェイトレス' 12건 확인; 표제어 원형 포함 검사 통과
w_6b7e7558849cf59c,海運会社で働く。,해운 회사에서 일한다.,self,https://ja.dict.naver.com/#/search?query=%E6%B5%B7%E9%81%8B,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,海運,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6ca1354f895002f3,夜の電車に酔っ払いが乗ってきた。,밤 전철에 술 취한 사람이 탔다.,self,https://ja.dict.naver.com/#/search?query=%E9%85%94%E3%81%A3%E6%89%95%E3%81%84,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,酔っ払い,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6d3287e138b0ac0c,以内について話す。,이내에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E4%BB%A5%E5%86%85,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,以内,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6d65f573426d6306,引用について話す。,인용에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%BC%95%E7%94%A8,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,引用,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6daba7f91aed2e31,地理について話す。,지리에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E5%9C%B0%E7%90%86,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,地理,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6dd31bd87ca4777f,来週、一週間の休暇を取ります。,다음 주에 일주일간 휴가를 냅니다.,self,https://ja.dict.naver.com/#/search?query=%E4%BC%91%E6%9A%87,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,休暇,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_6e28f342151c94e8,問題の面を変えて考える。,문제의 면을 바꿔 생각한다.,self,https://ja.dict.naver.com/#/search?query=%E9%9D%A2,self,self,AshitaKanji 편집 예문,1787187754128,verified,0,,,,面,example-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6e686d3e4ecd6a66,旅について話す。,여행에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E6%97%85,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,旅,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6ed74d9ae056d361,補足について話す。,보충에 대해 이야기한다.,self,https://ja.dict.naver.com/#/search?query=%E8%A3%9C%E8%B6%B3,self,self,AshitaKanji 편집 예문,1787191529324,verified,0,,,,補足,remaining-review-queue 2026-08-20; 표제어 원형 포함; 자체 작성
w_6f016ba1c9fb2b8d,もうすぐ電車が来ます。,곧 전철이 옵니다.,self,https://ja.dict.naver.com/#/search?query=%E3%82%82%E3%81%86%E3%81%99%E3%81%90,self,self,AshitaKanji 편집 예문,1786378717266,auto,0,,,,もうすぐ,자체 작성·번역; 표제어 기본형 포함 및 문법·의미 수동 검수
w_6ff1ea3a8327e6bd,大きなあくびをした。,큰 하품을 했다.,self,https://ja.dict.naver.com/#/search?query=%E3%81%82%E3%81%8F%E3%81%B3,self,self,AshitaKanji 편집 예문,1787106485495,verified,0,,,,あくび,priority-fix orthography example rewrite
